idx,l,r,length
85987,922059,922075,17
85988,358962,358984,23
85989,630724,630781,58
85990,893402,893428,27
85991,424593,424690,98
85992,661827,661946,120
85993,370716,370790,75
85994,96861,96934,74
85995,818170,818280,111
85996,440811,440936,126
85997,487681,487730,50
85998,545405,545502,98
85999,561563,561622,60
86000,781943,782020,78
86001,780944,780981,38
86002,646998,647086,89
86003,816207,816280,74
86004,13582,13662,81
86005,202758,202761,4
86006,524463,524584,122
86007,617867,617920,54
86008,817200,817234,35
86009,118180,118299,120
86010,775273,775320,48
86011,319289,319345,57
86012,856155,856156,2
86013,639738,639803,66
86014,98181,98225,45
86015,550305,550368,64
86016,274540,274545,6
86017,541651,541659,9
86018,491506,491540,35
86019,63385,63408,24
86020,295195,295197,3
86021,651202,651308,107
86022,422830,422946,117
86023,366461,366517,57
86024,657245,657359,115
86025,836183,836228,46
86026,758650,758709,60
86027,173468,173591,124
86028,686609,686644,36
86029,963221,963255,35
86030,208925,208946,22
86031,912729,912836,108
86032,688981,689096,116
86033,11922,11935,14
86034,970540,970652,113
86035,493748,493758,11
86036,161242,161348,107
86037,533795,533855,61
86038,458258,458350,93
86039,608271,608273,3
86040,547248,547346,99
86041,869385,869391,7
86042,357076,357085,10
86043,838727,838812,86
86044,487289,487322,34
86045,481827,481855,29
86046,767786,767839,54
86047,621336,621337,2
86048,733583,733653,71
86049,237632,237739,108
86050,661068,661176,109
86051,325647,325650,4
86052,303386,303400,15
86053,492591,492601,11
86054,240511,240580,70
86055,434785,434855,71
86056,153581,153618,38
86057,486739,486772,34
86058,364754,364866,113
86059,245902,246018,117
86060,668376,668393,18
86061,58496,58551,56
86062,406209,406300,92
86063,467186,467279,94
86064,889805,889887,83
86065,18833,18899,67
86066,523591,523702,112
86067,232927,232958,32
86068,128493,128535,43
86069,509879,509890,12
86070,801676,801722,47
86071,724808,724896,89
86072,474546,474636,91
86073,798227,798295,69
86074,798010,798010,1
86075,552544,552652,109
86076,709799,709917,119
86077,912454,912519,66
86078,290469,290577,109
86079,433314,433344,31
86080,33360,33374,15
86081,512205,512260,56
86082,831854,831971,118
86083,348332,348416,85
86084,773739,773823,85
86085,56648,56709,62
86086,211777,211848,72
86087,674187,674208,22
86088,635843,635946,104
86089,918421,918458,38
86090,283051,283166,116
86091,235506,235619,114
86092,86044,86141,98
86093,579789,579835,47
86094,816460,816546,87
86095,125792,125813,22
86096,890729,890817,89
86097,506291,506357,67
86098,444101,444151,51
86099,608568,608667,100
86100,444187,444206,20
86101,743425,743442,18
86102,719452,719490,39
86103,268726,268736,11
86104,300099,300147,49
86105,22014,22022,9
86106,990310,990409,100
86107,155076,155174,99
86108,946578,946659,82
86109,906461,906533,73
86110,587551,587657,107
86111,116419,116485,67
86112,503228,503336,109
86113,693422,693534,113
86114,649929,650005,77
86115,241373,241452,80
86116,730795,730905,111
86117,212006,212057,52
86118,407724,407761,38
86119,314071,314118,48
86120,748419,748429,11
86121,264905,264978,74
86122,605499,605605,107
86123,423911,424008,98
86124,201529,201602,74
86125,609300,609314,15
86126,335923,335938,16
86127,352702,352795,94
86128,656879,657003,125
86129,458373,458445,73
86130,793065,793161,97
86131,591432,591558,127
86132,988813,988852,40
86133,312151,312249,99
86134,534081,534171,91
86135,37175,37256,82
86136,238332,238445,114
86137,139276,139279,4
86138,763529,763540,12
86139,959238,959284,47
86140,979636,979686,51
86141,612713,612720,8
86142,521003,521103,101
86143,166593,166717,125
86144,646442,646450,9
86145,44176,44184,9
86146,738130,738215,86
86147,131064,131148,85
86148,435624,435649,26
86149,622309,622317,9
86150,443271,443354,84
86151,916080,916093,14
86152,445747,445825,79
86153,840367,840416,50
86154,946135,946171,37
86155,599263,599355,93
86156,989904,989986,83
86157,394371,394422,52
86158,360354,360395,42
86159,715341,715379,39
86160,915933,915943,11
86161,110656,110738,83
86162,443611,443696,86
86163,563967,564028,62
86164,462979,463053,75
86165,476470,476527,58
86166,670547,670582,36
86167,389754,389811,58
86168,509247,509372,126
86169,432510,432523,14
86170,660462,660501,40
86171,931024,931066,43
86172,649977,650023,47
86173,727122,727217,96
86174,169506,169539,34
86175,394648,394680,33
86176,666613,666712,100
86177,904865,904972,108
86178,636402,636482,81
86179,145649,145767,119
86180,674483,674565,83
86181,508683,508707,25
86182,172684,172690,7
86183,462060,462070,11
86184,689520,689559,40
86185,420160,420231,72
86186,194852,194979,128
86187,475502,475574,73
86188,219384,219474,91
86189,163013,163042,30
86190,634750,634833,84
86191,437483,437499,17
86192,376847,376927,81
86193,37519,37548,30
86194,719526,719532,7
86195,311147,311156,10
86196,103239,103350,112
86197,342696,342785,90
86198,298963,299057,95
86199,872681,872750,70
86200,895152,895265,114
86201,265733,265805,73
86202,379973,380046,74
86203,991910,992004,95
86204,84234,84321,88
86205,433174,433203,30
86206,760690,760790,101
86207,505087,505132,46
86208,169028,169111,84
86209,74852,74895,44
86210,88819,88851,33
86211,446442,446486,45
86212,594023,594027,5
86213,538889,538906,18
86214,844626,844710,85
86215,232425,232454,30
86216,195721,195800,80
86217,431725,431781,57
86218,655438,655484,47
86219,475829,475956,128
86220,872835,872912,78
86221,893025,893069,45
86222,312060,312112,53
86223,302253,302375,123
86224,786055,786084,30
86225,240624,240700,77
86226,134308,134349,42
86227,220048,220070,23
86228,278919,278984,66
86229,680804,680827,24
86230,129304,129365,62
86231,958106,958176,71
86232,195126,195127,2
86233,808875,808902,28
86234,951008,951063,56
86235,293798,293817,20
86236,695270,695316,47
86237,238038,238106,69
86238,390379,390384,6
86239,987055,987096,42
86240,852811,852915,105
86241,929734,929838,105
86242,366125,366203,79
86243,797338,797417,80
86244,582412,582475,64
86245,403431,403554,124
86246,363193,363252,60
86247,209531,209569,39
86248,232760,232811,52
86249,28205,28329,125
86250,161358,161427,70
86251,108295,108356,62
86252,900173,900290,118
86253,196538,196540,3
86254,483204,483310,107
86255,28314,28427,114
86256,458544,458662,119
86257,334680,334681,2
86258,526295,526385,91
86259,139087,139147,61
86260,796589,796592,4
86261,942382,942403,22
86262,44217,44288,72
86263,867413,867435,23
86264,579828,579920,93
86265,253474,253530,57
86266,104437,104521,85
86267,353676,353694,19
86268,480494,480514,21
86269,389052,389133,82
86270,426201,426217,17
86271,75103,75210,108
86272,781865,781933,69
86273,55557,55646,90
86274,496818,496911,94
86275,639064,639085,22
86276,755088,755175,88
86277,201169,201256,88
86278,543754,543843,90
86279,330258,330273,16
86280,277949,278063,115
86281,644695,644699,5
86282,879276,879362,87
86283,722855,722932,78
86284,926138,926249,112
86285,909283,909382,100
86286,320981,320998,18
86287,157746,157782,37
86288,864717,864755,39
86289,336492,336618,127
86290,249180,249261,82
86291,930692,930808,117
86292,373648,373700,53
86293,18867,18965,99
86294,360130,360182,53
86295,459923,459941,19
86296,523473,523529,57
86297,798660,798680,21
86298,326613,326631,19
86299,348921,349007,87
86300,870951,871018,68
86301,828527,828625,99
86302,86466,86533,68
86303,168930,168971,42
86304,707430,707478,49
86305,318874,318904,31
86306,551614,551738,125
86307,704255,704345,91
86308,903384,903434,51
86309,228647,228703,57
86310,832143,832259,117
86311,417633,417667,35
86312,829550,829642,93
86313,669540,669603,64
86314,396829,396915,87
86315,730759,730878,120
86316,254897,254926,30
86317,520478,520564,87
86318,109681,109701,21
86319,509935,510003,69
86320,153114,153225,112
86321,281613,281706,94
86322,522848,522956,109
86323,463182,463211,30
86324,233848,233922,75
86325,316652,316729,78
86326,508032,508098,67
86327,848307,848374,68
86328,910188,910205,18
86329,12406,12503,98
86330,242237,242320,84
86331,781473,781585,113
86332,360294,360404,111
86333,768395,768446,52
86334,61994,62091,98
86335,308686,308801,116
86336,662917,662947,31
86337,69423,69537,115
86338,657034,657095,62
86339,653106,653190,85
86340,572265,572336,72
86341,450018,450105,88
86342,853337,853407,71
86343,408764,408792,29
86344,302248,302269,22
86345,833948,833956,9
86346,467182,467294,113
86347,769620,769664,45
86348,292708,292828,121
86349,755820,755875,56
86350,377367,377391,25
86351,408775,408854,80
86352,260440,260456,17
86353,659879,659967,89
86354,854229,854309,81
86355,99022,99056,35
86356,949387,949500,114
86357,513157,513206,50
86358,768829,768857,29
86359,323455,323474,20
86360,993542,993576,35
86361,552353,552458,106
86362,444003,444068,66
86363,984158,984257,100
86364,840891,840910,20
86365,126062,126189,128
86366,593701,593782,82
86367,777673,777763,91
86368,208919,208963,45
86369,238681,238749,69
86370,966674,966772,99
86371,333407,333529,123
86372,647363,647371,9
86373,738804,738876,73
86374,579245,579286,42
86375,767522,767610,89
86376,424081,424113,33
86377,848286,848296,11
86378,440315,440336,22
86379,850883,850998,116
86380,93225,93246,22
86381,5994,6077,84
86382,775417,775536,120
86383,463077,463094,18
86384,527359,527401,43
86385,774448,774527,80
86386,171999,172046,48
86387,640677,640725,49
86388,532926,532975,50
86389,938911,939027,117
86390,667267,667365,99
86391,101591,101674,84
86392,676933,677060,128
86393,714366,714463,98
86394,869463,869526,64
86395,661186,661303,118
86396,390590,390666,77
86397,842552,842627,76
86398,165471,165558,88
86399,884840,884896,57
86400,756044,756090,47
86401,266357,266428,72
86402,948341,948360,20
86403,413003,413065,63
86404,184954,184967,14
86405,726812,726916,105
86406,421697,421722,26
86407,975441,975490,50
86408,904859,904870,12
86409,309465,309544,80
86410,511677,511708,32
86411,646873,646961,89
86412,589503,589557,55
86413,394108,394137,30
86414,350453,350455,3
86415,641390,641416,27
86416,235545,235638,94
86417,715341,715352,12
86418,896259,896370,112
86419,885695,885806,112
86420,502475,502569,95
86421,634723,634847,125
86422,494546,494617,72
86423,910818,910818,1
86424,387256,387367,112
86425,163894,163943,50
86426,637118,637167,50
86427,827474,827582,109
86428,352978,353014,37
86429,496101,496128,28
86430,650840,650953,114
86431,25792,25820,29
86432,743396,743501,106
86433,823956,824054,99
86434,318266,318326,61
86435,505694,505780,87
86436,617118,617230,113
86437,351509,351612,104
86438,304113,304184,72
86439,83610,83731,122
86440,182724,182822,99
86441,211580,211580,1
86442,579182,579234,53
86443,795144,795269,126
86444,257297,257317,21
86445,319343,319438,96
86446,174654,174715,62
86447,533771,533814,44
86448,511251,511253,3
86449,245575,245677,103
86450,314446,314491,46
86451,395453,395562,110
86452,102873,102899,27
86453,220170,220246,77
86454,643458,643472,15
86455,986021,986137,117
86456,918903,918926,24
86457,188614,188713,100
86458,743864,743947,84
86459,905953,906019,67
86460,117997,118113,117
86461,320306,320386,81
86462,123212,123247,36
86463,521602,521671,70
86464,828884,828926,43
86465,758041,758139,99
86466,386474,386574,101
86467,999483,999546,64
86468,698750,698800,51
86469,983466,983489,24
86470,683468,683498,31
86471,720585,720676,92
86472,15586,15712,127
86473,714273,714356,84
86474,562898,562979,82
86475,634248,634288,41
86476,313937,313974,38
86477,313654,313708,55
86478,228971,229091,121
86479,297606,297639,34
86480,595573,595606,34
86481,561833,561949,117
86482,823812,823860,49
86483,451505,451563,59
86484,885323,885370,48
86485,918606,918655,50
86486,65947,65972,26
86487,358101,358136,36
86488,947056,947069,14
86489,285066,285189,124
86490,396685,396794,110
86491,586194,586232,39
86492,741529,741643,115
86493,887013,887140,128
86494,288239,288337,99
86495,83805,83902,98
86496,700688,700765,78
86497,521491,521584,94
86498,689273,689307,35
86499,318990,319003,14
86500,628669,628689,21
86501,269870,269969,100
86502,983982,984053,72
86503,621268,621296,29
86504,756342,756385,44
86505,489242,489362,121
86506,510644,510699,56
86507,655920,655975,56
86508,235749,235842,94
86509,696044,696058,15
86510,792206,792213,8
86511,282375,282380,6
86512,628305,628376,72
86513,35277,35350,74
86514,258505,258538,34
86515,349542,349669,128
86516,525376,525384,9
86517,625395,625500,106
86518,751169,751282,114
86519,27080,27093,14
86520,465353,465450,98
86521,185577,185657,81
86522,504460,504529,70
86523,855238,855261,24
86524,204801,204921,121
86525,595348,595411,64
86526,808822,808846,25
86527,46154,46232,79
86528,364434,364531,98
86529,144923,144990,68
86530,514904,515024,121
86531,629738,629841,104
86532,541137,541187,51
86533,907100,907217,118
86534,722726,722747,22
86535,368625,368745,121
86536,719046,719059,14
86537,651369,651466,98
86538,698550,698630,81
86539,583627,583748,122
86540,33475,33523,49
86541,212431,212489,59
86542,905118,905176,59
86543,24219,24344,126
86544,307882,307935,54
86545,169509,169541,33
86546,114654,114676,23
86547,503564,503567,4
86548,955979,956086,108
86549,912281,912340,60
86550,109297,109359,63
86551,324708,324823,116
86552,769079,769135,57
86553,507576,507653,78
86554,94843,94959,117
86555,372214,372312,99
86556,54792,54884,93
86557,576539,576575,37
86558,606225,606348,124
86559,120933,120942,10
86560,200936,200998,63
86561,756514,756614,101
86562,590302,590337,36
86563,286781,286813,33
86564,607783,607813,31
86565,104043,104111,69
86566,936449,936554,106
86567,63924,63925,2
86568,772997,773093,97
86569,273765,273849,85
86570,453949,454065,117
86571,221125,221227,103
86572,156815,156863,49
86573,583346,583449,104
86574,706458,706566,109
86575,533288,533335,48
86576,278617,278681,65
86577,478910,478917,8
86578,39790,39887,98
86579,110018,110058,41
86580,47479,47497,19
86581,384604,384609,6
86582,931915,931948,34
86583,259199,259205,7
86584,509190,509211,22
86585,919514,919582,69
86586,681201,681243,43
86587,910598,910602,5
86588,883599,883605,7
86589,486132,486183,52
86590,69911,70017,107
86591,444909,444948,40
86592,681354,681443,90
86593,18710,18808,99
86594,641240,641244,5
86595,238736,238806,71
86596,415063,415085,23
86597,5334,5389,56
86598,521205,521290,86
86599,56281,56358,78
86600,946960,947083,124
86601,421280,421287,8
86602,750839,750902,64
86603,551523,551558,36
86604,732907,732970,64
86605,570618,570741,124
86606,444056,444125,70
86607,813827,813901,75
86608,376538,376559,22
86609,114390,114468,79
86610,978843,978881,39
86611,672574,672650,77
86612,1341,1427,87
86613,565024,565053,30
86614,77176,77200,25
86615,948564,948602,39
86616,672440,672507,68
86617,117238,117325,88
86618,300087,300202,116
86619,297205,297307,103
86620,456452,456470,19
86621,658762,658860,99
86622,496384,496444,61
86623,626686,626689,4
86624,195803,195896,94
86625,588167,588287,121
86626,647483,647533,51
86627,962489,962495,7
86628,326693,326723,31
86629,60939,60992,54
86630,399283,399392,110
86631,15292,15330,39
86632,212404,212506,103
86633,174966,175029,64
86634,987692,987698,7
86635,48157,48284,128
86636,637130,637138,9
86637,603222,603253,32
86638,448957,449057,101
86639,135433,135551,119
86640,589907,589914,8
86641,16192,16218,27
86642,557379,557460,82
86643,427573,427659,87
86644,415723,415762,40
86645,776606,776673,68
86646,926491,926503,13
86647,903873,903875,3
86648,644276,644285,10
86649,41097,41167,71
86650,102065,102125,61
86651,559053,559133,81
86652,179571,179628,58
86653,738754,738806,53
86654,438903,439015,113
86655,267210,267268,59
86656,284313,284422,110
86657,878016,878114,99
86658,811442,811457,16
86659,906114,906172,59
86660,390643,390733,91
86661,457965,457984,20
86662,232193,232267,75
86663,309206,309300,95
86664,580708,580728,21
86665,404016,404119,104
86666,661368,661374,7
86667,752748,752784,37
86668,317167,317293,127
86669,342010,342134,125
86670,835502,835576,75
86671,356991,357107,117
86672,143212,143326,115
86673,660954,660965,12
86674,946689,946705,17
86675,337996,338084,89
86676,841823,841930,108
86677,53757,53764,8
86678,695113,695189,77
86679,558003,558060,58
86680,293434,293496,63
86681,309042,309148,107
86682,505962,506000,39
86683,813845,813953,109
86684,509834,509885,52
86685,388911,388918,8
86686,410544,410649,106
86687,56570,56636,67
86688,786342,786447,106
86689,504303,504378,76
86690,175797,175830,34
86691,932390,932399,10
86692,728130,728226,97
86693,717561,717653,93
86694,720970,720987,18
86695,687209,687209,1
86696,998937,998979,43
86697,658338,658449,112
86698,390743,390851,109
86699,927461,927462,2
86700,372975,373029,55
86701,146732,146738,7
86702,297836,297885,50
86703,416001,416037,37
86704,20574,20654,81
86705,502746,502790,45
86706,65979,66048,70
86707,70369,70458,90
86708,126888,126926,39
86709,991412,991522,111
86710,204487,204568,82
86711,546984,547070,87
86712,354837,354881,45
86713,51098,51196,99
86714,253419,253520,102
86715,261998,262046,49
86716,492915,492992,78
86717,930937,930951,15
86718,336437,336447,11
86719,139515,139627,113
86720,562072,562163,92
86721,983655,983776,122
86722,999910,999989,80
86723,866169,866172,4
86724,771767,771800,34
86725,672562,672668,107
86726,687360,687371,12
86727,960729,960742,14
86728,487607,487630,24
86729,156755,156797,43
86730,388656,388774,119
86731,210891,211014,124
86732,987013,987129,117
86733,87979,88085,107
86734,921081,921129,49
86735,833635,833638,4
86736,317163,317171,9
86737,238991,239064,74
86738,32508,32537,30
86739,201625,201665,41
86740,13921,13947,27
86741,906262,906386,125
86742,955365,955419,55
86743,413219,413261,43
86744,823713,823780,68
86745,773557,773573,17
86746,80189,80250,62
86747,811397,811439,43
86748,658245,658315,71
86749,204914,204929,16
86750,672705,672725,21
86751,578565,578676,112
86752,876913,876917,5
86753,823235,823331,97
86754,627371,627452,82
86755,406838,406915,78
86756,671582,671683,102
86757,740855,740979,125
86758,214697,214717,21
86759,416093,416115,23
86760,652941,653038,98
86761,427974,428029,56
86762,617029,617037,9
86763,178494,178536,43
86764,852241,852321,81
86765,780076,780104,29
86766,167794,167900,107
86767,186768,186848,81
86768,989542,989558,17
86769,892678,892711,34
86770,72002,72129,128
86771,132551,132610,60
86772,164652,164752,101
86773,939652,939698,47
86774,577696,577725,30
86775,615965,616061,97
86776,603184,603285,102
86777,83169,83190,22
86778,265179,265228,50
86779,364932,364991,60
86780,271906,271924,19
86781,901461,901541,81
86782,630887,631014,128
86783,328422,328455,34
86784,565930,566001,72
86785,178029,178138,110
86786,657652,657756,105
86787,41768,41848,81
86788,595364,595461,98
86789,114057,114116,60
86790,942625,942674,50
86791,673950,674016,67
86792,49887,49964,78
86793,994521,994582,62
86794,942295,942340,46
86795,296415,296502,88
86796,997137,997182,46
86797,592875,592968,94
86798,702753,702801,49
86799,725907,725997,91
86800,204888,204911,24
86801,53300,53338,39
86802,998067,998104,38
86803,232295,232358,64
86804,217443,217552,110
86805,957903,957979,77
86806,482049,482156,108
86807,780668,780750,83
86808,776860,776899,40
86809,186316,186319,4
86810,175961,176033,73
86811,774101,774113,13
86812,101735,101817,83
86813,431086,431109,24
86814,944658,944768,111
86815,398796,398861,66
86816,54206,54318,113
86817,548581,548668,88
86818,172240,172302,63
86819,156352,156437,86
86820,89018,89038,21
86821,962432,962547,116
86822,542604,542677,74
86823,151221,151342,122
86824,228236,228274,39
86825,402786,402808,23
86826,93937,93947,11
86827,408815,408853,39
86828,320385,320413,29
86829,809811,809818,8
86830,127914,127930,17
86831,719687,719725,39
86832,273325,273365,41
86833,684455,684551,97
86834,390629,390730,102
86835,803645,803707,63
86836,292755,292797,43
86837,671567,671632,66
86838,348988,349063,76
86839,11089,11153,65
86840,947897,948010,114
86841,245936,246060,125
86842,85184,85199,16
86843,400984,401042,59
86844,635230,635320,91
86845,437524,437605,82
86846,854403,854447,45
86847,393605,393701,97
86848,966545,966586,42
86849,42487,42543,57
86850,38246,38332,87
86851,307835,307935,101
86852,716693,716783,91
86853,855662,855699,38
86854,936257,936358,102
86855,118664,118688,25
86856,228231,228285,55
86857,871967,872084,118
86858,790716,790773,58
86859,758337,758454,118
86860,646486,646494,9
86861,798520,798569,50
86862,938434,938525,92
86863,731394,731485,92
86864,271993,272111,119
86865,833072,833186,115
86866,65040,65110,71
86867,592196,592219,24
86868,530208,530240,33
86869,468684,468734,51
86870,297217,297221,5
86871,40769,40802,34
86872,134407,134489,83
86873,968472,968492,21
86874,600601,600602,2
86875,922078,922098,21
86876,81218,81233,16
86877,802807,802827,21
86878,725512,725628,117
86879,431214,431311,98
86880,681220,681286,67
86881,841756,841781,26
86882,909084,909162,79
86883,617354,617389,36
86884,91849,91917,69
86885,535232,535357,126
86886,899066,899085,20
86887,668820,668884,65
86888,455146,455255,110
86889,690906,690959,54
86890,872189,872286,98
86891,471765,471840,76
86892,221739,221850,112
86893,434883,434934,52
86894,422918,422995,78
86895,954341,954423,83
86896,477646,477742,97
86897,598034,598148,115
86898,682524,682593,70
86899,920296,920400,105
86900,914677,914749,73
86901,190779,190844,66
86902,112794,112873,80
86903,4940,4985,46
86904,727745,727765,21
86905,917797,917842,46
86906,924279,924370,92
86907,327630,327633,4
86908,807518,807535,18
86909,386625,386669,45
86910,798732,798829,98
86911,153861,153928,68
86912,287363,287472,110
86913,971254,971379,126
86914,331066,331188,123
86915,326938,326984,47
86916,853155,853252,98
86917,796011,796063,53
86918,23404,23480,77
86919,235924,235967,44
86920,185270,185315,46
86921,685027,685102,76
86922,512123,512147,25
86923,286691,286812,122
86924,644174,644203,30
86925,996389,996452,64
86926,807618,807685,68
86927,594733,594821,89
86928,292217,292332,116
86929,415909,415948,40
86930,644467,644479,13
86931,827957,828024,68
86932,601654,601702,49
86933,304426,304468,43
86934,351942,351973,32
86935,752985,753063,79
86936,82905,83019,115
86937,259757,259775,19
86938,269703,269830,128
86939,25442,25546,105
86940,832791,832851,61
86941,300513,300565,53
86942,909156,909218,63
86943,163511,163532,22
86944,413742,413806,65
86945,342826,342950,125
86946,272074,272091,18
86947,674264,674376,113
86948,275429,275536,108
86949,448842,448945,104
86950,355125,355198,74
86951,602939,603050,112
86952,923159,923200,42
86953,220550,220568,19
86954,38726,38832,107
86955,231508,231622,115
86956,677547,677672,126
86957,978298,978329,32
86958,33503,33604,102
86959,262242,262266,25
86960,485491,485618,128
86961,307642,307644,3
86962,852758,852851,94
86963,203085,203198,114
86964,992748,992863,116
86965,48099,48114,16
86966,209277,209327,51
86967,279823,279895,73
86968,855109,855149,41
86969,509041,509074,34
86970,338864,338980,117
86971,620267,620359,93
86972,456126,456188,63
86973,685567,685618,52
86974,383098,383155,58
86975,956867,956982,116
86976,203728,203809,82
86977,902398,902441,44
86978,630404,630421,18
86979,344819,344845,27
86980,986308,986355,48
86981,59537,59544,8
86982,51577,51593,17
86983,207073,207195,123
86984,876837,876872,36
86985,19374,19441,68
86986,748501,748542,42
86987,572104,572213,110
86988,597815,597823,9
86989,1617,1639,23
86990,936484,936488,5
86991,525631,525666,36
86992,90745,90859,115
86993,457827,457833,7
86994,54032,54064,33
86995,598626,598631,6
86996,53946,54000,55
86997,356559,356579,21
86998,249509,249585,77
86999,816509,816581,73
87000,149408,149426,19
87001,623550,623600,51
87002,774228,774310,83
87003,649025,649110,86
87004,662731,662752,22
87005,490691,490715,25
87006,477550,477621,72
87007,961258,961364,107
87008,832492,832519,28
87009,472527,472640,114
87010,952299,952310,12
87011,717506,717617,112
87012,726605,726606,2
87013,855006,855103,98
87014,577615,577632,18
87015,323765,323887,123
87016,259766,259777,12
87017,804872,804894,23
87018,917822,917827,6
87019,610446,610474,29
87020,733225,733339,115
87021,272688,272739,52
87022,394505,394570,66
87023,330590,330613,24
87024,84064,84174,111
87025,221142,221239,98
87026,164163,164248,86
87027,646609,646699,91
87028,663325,663430,106
87029,868241,868270,30
87030,619172,619224,53
87031,749136,749204,69
87032,589013,589116,104
87033,778723,778764,42
87034,304025,304066,42
87035,496268,496289,22
87036,154117,154230,114
87037,680985,681008,24
87038,716816,716839,24
87039,577789,577882,94
87040,688470,688472,3
87041,812674,812707,34
87042,900483,900578,96
87043,381123,381228,106
87044,38089,38159,71
87045,324070,324084,15
87046,248257,248299,43
87047,685787,685817,31
87048,178600,178727,128
87049,467984,468064,81
87050,210370,210481,112
87051,231347,231426,80
87052,864874,864916,43
87053,817634,817739,106
87054,629765,629854,90
87055,29760,29813,54
87056,214984,215013,30
87057,464477,464549,73
87058,485642,485745,104
87059,179938,179993,56
87060,58933,59002,70
87061,613536,613586,51
87062,592385,592410,26
87063,527324,527353,30
87064,835778,835883,106
87065,134673,134675,3
87066,9964,10032,69
87067,606398,606442,45
87068,877144,877212,69
87069,9585,9639,55
87070,961365,961450,86
87071,273312,273393,82
87072,361285,361364,80
87073,66680,66714,35
87074,105261,105297,37
87075,385210,385263,54
87076,672747,672749,3
87077,779052,779112,61
87078,444967,445021,55
87079,221228,221350,123
87080,592133,592165,33
87081,97281,97335,55
87082,554515,554530,16
87083,128992,129078,87
87084,791220,791301,82
87085,925826,925865,40
87086,889878,889924,47
87087,510260,510385,126
87088,401792,401902,111
87089,774299,774346,48
87090,766919,766962,44
87091,547367,547367,1
87092,868596,868644,49
87093,118509,118628,120
87094,622822,622940,119
87095,583151,583211,61
87096,547748,547860,113
87097,342965,343009,45
87098,283117,283127,11
87099,447063,447090,28
87100,386816,386889,74
87101,526741,526758,18
87102,539908,540032,125
87103,142474,142481,8
87104,471779,471866,88
87105,642409,642411,3
87106,764700,764705,6
87107,846942,846991,50
87108,603002,603113,112
87109,267157,267204,48
87110,90677,90783,107
87111,677659,677773,115
87112,131497,131558,62
87113,869746,869844,99
87114,953063,953098,36
87115,43339,43360,22
87116,46317,46439,123
87117,998329,998395,67
87118,500482,500508,27
87119,17895,17928,34
87120,910564,910619,56
87121,255601,255712,112
87122,304492,304556,65
87123,486917,486945,29
87124,579361,579471,111
87125,480857,480922,66
87126,647544,647580,37
87127,201218,201339,122
87128,396359,396381,23
87129,364808,364860,53
87130,25142,25227,86
87131,488097,488175,79
87132,887703,887794,92
87133,176935,176955,21
87134,46627,46750,124
87135,302652,302656,5
87136,620567,620572,6
87137,609399,609448,50
87138,41340,41457,118
87139,663557,663600,44
87140,686387,686439,53
87141,407767,407853,87
87142,645643,645680,38
87143,853279,853363,85
87144,818866,818908,43
87145,839882,839978,97
87146,252515,252634,120
87147,300383,300388,6
87148,301997,302023,27
87149,787690,787723,34
87150,816543,816632,90
87151,479269,479340,72
87152,632698,632820,123
87153,539826,539923,98
87154,613640,613654,15
87155,985723,985784,62
87156,859569,859655,87
87157,735328,735414,87
87158,853221,853254,34
87159,475454,475572,119
87160,520170,520277,108
87161,874137,874213,77
87162,565083,565146,64
87163,198166,198225,60
87164,724798,724843,46
87165,74062,74111,50
87166,46744,46852,109
87167,214976,215023,48
87168,853623,853646,24
87169,55361,55410,50
87170,201741,201856,116
87171,230222,230316,95
87172,16953,16992,40
87173,231621,231625,5
87174,889346,889430,85
87175,953432,953437,6
87176,648146,648250,105
87177,991299,991346,48
87178,67358,67408,51
87179,466346,466456,111
87180,234097,234139,43
87181,908989,909104,116
87182,610632,610745,114
87183,398152,398277,126
87184,237437,237556,120
87185,236957,236981,25
87186,480816,480849,34
87187,578390,578432,43
87188,46708,46778,71
87189,248222,248249,28
87190,551100,551106,7
87191,238984,238993,10
87192,989825,989923,99
87193,193945,193956,12
87194,105569,105650,82
87195,898948,899040,93
87196,428354,428448,95
87197,121350,121454,105
87198,125841,125874,34
87199,428464,428556,93
87200,954683,954738,56
87201,118713,118715,3
87202,812442,812520,79
87203,459298,459372,75
87204,660672,660763,92
87205,761751,761842,92
87206,438040,438122,83
87207,995956,995999,44
87208,564278,564296,19
87209,222962,223033,72
87210,752560,752585,26
87211,796839,796952,114
87212,704170,704197,28
87213,336906,336993,88
87214,509617,509644,28
87215,343527,343596,70
87216,473299,473310,12
87217,631385,631501,117
87218,415540,415636,97
87219,630213,630301,89
87220,632651,632679,29
87221,690435,690466,32
87222,353801,353889,89
87223,380224,380317,94
87224,905436,905520,85
87225,411391,411435,45
87226,156559,156657,99
87227,821597,821661,65
87228,675288,675358,71
87229,413229,413284,56
87230,334146,334221,76
87231,636690,636802,113
87232,137998,138024,27
87233,914608,914660,53
87234,631493,631533,41
87235,227642,227644,3
87236,780770,780871,102
87237,633061,633067,7
87238,48003,48062,60
87239,437272,437332,61
87240,956799,956859,61
87241,343958,344031,74
87242,661526,661620,95
87243,527863,527915,53
87244,883153,883200,48
87245,399508,399576,69
87246,253898,254003,106
87247,697616,697656,41
87248,747978,748069,92
87249,412814,412878,65
87250,615991,616100,110
87251,746944,747026,83
87252,65849,65971,123
87253,916590,916612,23
87254,874295,874376,82
87255,876795,876836,42
87256,820582,820600,19
87257,226839,226846,8
