idx,l,r,length
82963,521580,521619,40
82964,816797,817757,961
82965,437503,439514,2012
82966,931979,933598,1620
82967,485072,485526,455
82968,261656,263617,1962
82969,732838,733956,1119
82970,371460,371558,99
82971,153716,155121,1406
82972,381836,383719,1884
82973,103767,103802,36
82974,708316,709498,1183
82975,454631,455285,655
82976,46987,48354,1368
82977,547689,548274,586
82978,345356,345882,527
82979,936105,936767,663
82980,891962,892786,825
82981,880136,881772,1637
82982,776408,777456,1049
82983,71874,73265,1392
82984,740509,742396,1888
82985,680028,680031,4
82986,243267,243859,593
82987,639805,640009,205
82988,79681,79735,55
82989,838333,838529,197
82990,689294,689647,354
82991,332008,333321,1314
82992,639683,641170,1488
82993,94935,95363,429
82994,600075,600579,505
82995,504566,505281,716
82996,368793,369051,259
82997,871265,872075,811
82998,325090,325883,794
82999,319215,321133,1919
83000,912664,914687,2024
83001,990984,992825,1842
83002,653389,655249,1861
83003,994786,995652,867
83004,271314,272108,795
83005,889272,890122,851
83006,36610,37704,1095
83007,641465,643350,1886
83008,253708,255231,1524
83009,648884,650217,1334
83010,932564,933521,958
83011,826243,826677,435
83012,237387,237533,147
83013,652836,652850,15
83014,21852,23023,1172
83015,685798,687192,1395
83016,639478,641188,1711
83017,662597,664001,1405
83018,826636,826725,90
83019,948236,950015,1780
83020,821175,821797,623
83021,808705,810291,1587
83022,11820,13156,1337
83023,869447,871070,1624
83024,630786,631373,588
83025,493127,494739,1613
83026,300742,301703,962
83027,64960,65327,368
83028,200011,201004,994
83029,231233,231460,228
83030,653667,655211,1545
83031,474919,475474,556
83032,73369,75244,1876
83033,399845,399960,116
83034,964996,965395,400
83035,980143,980442,300
83036,346593,347781,1189
83037,335826,336656,831
83038,567846,568742,897
83039,173142,173543,402
83040,886082,887715,1634
83041,362902,364896,1995
83042,768876,770086,1211
83043,315681,317353,1673
83044,256393,258204,1812
83045,747869,748589,721
83046,885159,885751,593
83047,739224,740189,966
83048,681592,683551,1960
83049,169895,170484,590
83050,327670,328696,1027
83051,764215,764683,469
83052,846627,847853,1227
83053,177928,178914,987
83054,810667,812286,1620
83055,533374,533551,178
83056,857169,858123,955
83057,292554,294444,1891
83058,796652,798147,1496
83059,279645,280687,1043
83060,636844,638177,1334
83061,445491,447132,1642
83062,834077,834770,694
83063,109902,110811,910
83064,577668,578360,693
83065,830926,831441,516
83066,909963,910380,418
83067,593966,595663,1698
83068,39316,41260,1945
83069,964216,965437,1222
83070,196859,198698,1840
83071,425502,425550,49
83072,597230,597368,139
83073,339932,341415,1484
83074,750884,751817,934
83075,13140,13974,835
83076,996798,998600,1803
83077,898678,900719,2042
83078,944003,945775,1773
83079,789954,790326,373
83080,693782,694912,1131
83081,448552,449996,1445
83082,93291,93305,15
83083,473006,473374,369
83084,480885,482199,1315
83085,650402,651159,758
83086,94940,94981,42
83087,131346,131648,303
83088,443266,444949,1684
83089,359767,361470,1704
83090,533620,535529,1910
83091,434113,435284,1172
83092,263150,265081,1932
83093,676970,677007,38
83094,872086,873128,1043
83095,294079,294147,69
83096,475789,477185,1397
83097,443030,443501,472
83098,265542,266953,1412
83099,559756,559884,129
83100,318893,319346,454
83101,60977,61176,200
83102,269100,269384,285
83103,239639,241623,1985
83104,772618,774067,1450
83105,699129,699748,620
83106,31943,32454,512
83107,145441,146389,949
83108,985127,986068,942
83109,486079,486645,567
83110,118737,120668,1932
83111,940794,941837,1044
83112,815930,817683,1754
83113,399941,400447,507
83114,565023,565210,188
83115,628583,630508,1926
83116,676014,676525,512
83117,955317,956228,912
83118,341893,343920,2028
83119,536198,537433,1236
83120,593478,593746,269
83121,433984,434718,735
83122,793381,793949,569
83123,239634,240888,1255
83124,96485,96913,429
83125,189621,189685,65
83126,875487,875642,156
83127,34694,36434,1741
83128,263319,264864,1546
83129,46427,47355,929
83130,921206,922825,1620
83131,625469,626455,987
83132,640925,642923,1999
83133,613279,613711,433
83134,503743,504574,832
83135,754409,754756,348
83136,54332,55232,901
83137,612313,613089,777
83138,170583,171526,944
83139,137204,137772,569
83140,938809,938916,108
83141,861882,863757,1876
83142,974481,976290,1810
83143,955951,957485,1535
83144,929363,930960,1598
83145,980029,980941,913
83146,38948,40310,1363
83147,67508,67868,361
83148,776561,777070,510
83149,441822,442281,460
83150,784904,785019,116
83151,556271,557158,888
83152,415862,415919,58
83153,150169,150211,43
83154,330268,332186,1919
83155,924068,925297,1230
83156,81111,82760,1650
83157,386204,388046,1843
83158,693040,694279,1240
83159,700982,701360,379
83160,271914,272432,519
83161,377902,377918,17
83162,622582,623098,517
83163,917676,919377,1702
83164,814637,815921,1285
83165,961802,962275,474
83166,103936,104541,606
83167,404590,404809,220
83168,821187,822360,1174
83169,897115,898815,1701
83170,617401,618669,1269
83171,576955,578827,1873
83172,46906,47493,588
83173,112185,113783,1599
83174,83565,85395,1831
83175,79971,80575,605
83176,12581,13488,908
83177,623248,624100,853
83178,553724,555390,1667
83179,971696,972477,782
83180,627471,629478,2008
83181,277637,278944,1308
83182,308667,309861,1195
83183,640659,641795,1137
83184,496256,497959,1704
83185,259605,261069,1465
83186,319435,319819,385
83187,184804,186154,1351
83188,381691,383391,1701
83189,11047,11524,478
83190,420931,422131,1201
83191,427243,427886,644
83192,302896,303434,539
83193,626451,626943,493
83194,78606,80423,1818
83195,524676,525296,621
83196,481429,482298,870
83197,635103,636013,911
83198,436295,437747,1453
83199,203084,204276,1193
83200,557842,559290,1449
83201,266421,268308,1888
83202,333962,334692,731
83203,965190,967141,1952
83204,177620,178498,879
83205,362140,364057,1918
83206,174585,176632,2048
83207,930396,931230,835
83208,187523,189570,2048
83209,277460,279480,2021
83210,267334,268321,988
83211,286754,287799,1046
83212,207300,207675,376
83213,352746,353827,1082
83214,659219,661132,1914
83215,119008,119914,907
83216,661052,662177,1126
83217,669993,671753,1761
83218,349925,350469,545
83219,728165,728442,278
83220,104509,106468,1960
83221,656218,658143,1926
83222,21677,23235,1559
83223,962938,964778,1841
83224,732643,734611,1969
83225,464874,466293,1420
83226,920483,920523,41
83227,128817,130512,1696
83228,708520,710556,2037
83229,838705,840388,1684
83230,299220,300334,1115
83231,383179,384970,1792
83232,865513,866067,555
83233,217049,218562,1514
83234,161534,163038,1505
83235,232454,234257,1804
83236,692055,692602,548
83237,35835,36492,658
83238,787378,788101,724
83239,950969,951094,126
83240,952641,953962,1322
83241,797236,798236,1001
83242,257976,258843,868
83243,987664,989498,1835
83244,417616,418073,458
83245,560836,561464,629
83246,106008,107473,1466
83247,971922,972556,635
83248,291053,291372,320
83249,18521,19199,679
83250,429272,430240,969
83251,16397,17514,1118
83252,557144,557478,335
83253,331439,333240,1802
83254,567425,568607,1183
83255,569050,569622,573
83256,685352,687272,1921
83257,38526,39634,1109
83258,322695,323576,882
83259,833754,835216,1463
83260,118861,120785,1925
83261,948645,949583,939
83262,831653,832203,551
83263,853916,855045,1130
83264,512343,513080,738
83265,95946,96715,770
83266,658322,658634,313
83267,541441,542235,795
83268,865278,866277,1000
83269,302718,303260,543
83270,889681,890655,975
83271,428266,429015,750
83272,736888,738811,1924
83273,50015,51157,1143
83274,447766,449034,1269
83275,603226,604845,1620
83276,88155,89392,1238
83277,344962,346992,2031
83278,681978,683695,1718
83279,199881,201914,2034
83280,830344,832008,1665
83281,469464,470830,1367
83282,862624,864564,1941
83283,806756,806863,108
83284,522778,524256,1479
83285,284326,285467,1142
83286,365314,367010,1697
83287,893710,895529,1820
83288,519330,520544,1215
83289,72790,73798,1009
83290,535062,536424,1363
83291,640479,641062,584
83292,673495,675355,1861
83293,491623,491887,265
83294,483652,484619,968
83295,102261,103588,1328
83296,99273,99472,200
83297,748107,748222,116
83298,941172,941943,772
83299,552174,552302,129
83300,945721,945845,125
83301,607451,608035,585
83302,404306,404960,655
83303,378359,378404,46
83304,816450,818046,1597
83305,793025,793565,541
83306,559052,559126,75
83307,8021,9252,1232
83308,934392,934462,71
83309,154916,155888,973
83310,99287,99595,309
83311,420139,420704,566
83312,75182,77141,1960
83313,359434,360072,639
83314,605153,606425,1273
83315,933030,933293,264
83316,637958,638814,857
83317,79352,80515,1164
83318,562190,562200,11
83319,3203,5193,1991
83320,736084,737453,1370
83321,935435,936157,723
83322,459339,460494,1156
83323,343175,343287,113
83324,359775,360524,750
83325,154691,156230,1540
83326,649197,649899,703
83327,604427,604577,151
83328,531914,533536,1623
83329,197246,199238,1993
83330,856916,858028,1113
83331,943758,943996,239
83332,192593,193924,1332
83333,997589,999316,1728
83334,425817,426013,197
83335,818305,818432,128
83336,362411,363132,722
83337,283729,285098,1370
83338,983300,983959,660
83339,699936,700766,831
83340,468552,470589,2038
83341,580213,580588,376
83342,83002,84476,1475
83343,510694,511684,991
83344,469665,471230,1566
83345,249047,250325,1279
83346,196443,197562,1120
83347,738691,739982,1292
83348,713430,714547,1118
83349,736270,738040,1771
83350,703259,705136,1878
83351,856323,857956,1634
83352,794963,796991,2029
83353,147487,148267,781
83354,680822,680936,115
83355,870060,870431,372
83356,865017,866756,1740
83357,839499,839645,147
83358,872862,874702,1841
83359,825837,826030,194
83360,825994,827133,1140
83361,998661,999129,469
83362,286102,288088,1987
83363,385503,386649,1147
83364,535646,535648,3
83365,378045,378848,804
83366,385410,386443,1034
83367,696498,696819,322
83368,894490,896534,2045
83369,413877,414729,853
83370,548606,549743,1138
83371,873700,874437,738
83372,227552,228040,489
83373,585073,585929,857
83374,952710,954753,2044
83375,655106,656288,1183
83376,66342,67747,1406
83377,42489,44485,1997
83378,262143,262522,380
83379,949495,949998,504
83380,254734,256513,1780
83381,404019,405086,1068
83382,798116,799833,1718
83383,733231,733574,344
83384,555865,557069,1205
83385,235295,235949,655
83386,180977,182482,1506
83387,138196,139997,1802
83388,937263,938838,1576
83389,297520,297905,386
83390,796701,798028,1328
83391,645908,646680,773
83392,832798,833091,294
83393,268948,269307,360
83394,438983,439257,275
83395,17111,18643,1533
83396,497006,498067,1062
83397,175498,175637,140
83398,125498,127499,2002
83399,849587,850953,1367
83400,204963,206849,1887
83401,987251,987367,117
83402,96660,97257,598
83403,885303,885476,174
83404,125944,126206,263
83405,440372,440618,247
83406,756122,756245,124
83407,8013,8437,425
83408,195545,196752,1208
83409,830683,832323,1641
83410,13238,15143,1906
83411,157088,158363,1276
83412,829451,830030,580
83413,422351,422641,291
83414,365852,366931,1080
83415,724683,725036,354
83416,18246,18350,105
83417,641303,642837,1535
83418,181875,182659,785
83419,342372,343307,936
83420,956448,958295,1848
83421,654652,655093,442
83422,774184,774902,719
83423,848697,849717,1021
83424,891783,892520,738
83425,1698,2453,756
83426,54337,54840,504
83427,960556,961612,1057
83428,152246,152623,378
83429,295369,296476,1108
83430,672678,673279,602
83431,740534,741621,1088
83432,261316,262168,853
83433,325523,326602,1080
83434,699768,700073,306
83435,258312,258425,114
83436,248933,250747,1815
83437,265352,267367,2016
83438,88374,89276,903
83439,686795,687201,407
83440,428940,429432,493
83441,132196,134105,1910
83442,728080,728592,513
83443,841125,841202,78
83444,920134,921443,1310
83445,883893,885844,1952
83446,952188,953659,1472
83447,193832,194368,537
83448,938033,938762,730
83449,19639,20875,1237
83450,899868,900744,877
83451,532454,532815,362
83452,919174,919899,726
83453,528190,528557,368
83454,544442,545986,1545
83455,563157,564282,1126
83456,962249,963516,1268
83457,904877,906421,1545
83458,982990,984674,1685
83459,198942,199909,968
83460,578906,580913,2008
83461,81414,82898,1485
83462,209607,210811,1205
83463,989466,990565,1100
83464,380570,381537,968
83465,789666,791344,1679
83466,110929,111579,651
83467,892649,893346,698
83468,681967,683375,1409
83469,249899,251818,1920
83470,429758,430732,975
83471,200530,202204,1675
83472,648419,649473,1055
83473,948537,949690,1154
83474,330883,332900,2018
83475,280899,282047,1149
83476,487396,487878,483
83477,704097,705542,1446
83478,267818,269143,1326
83479,777398,778202,805
83480,749203,749387,185
83481,492136,493704,1569
83482,145354,145648,295
83483,465156,466029,874
83484,978261,978271,11
83485,415459,417078,1620
83486,357111,358485,1375
83487,628157,629875,1719
83488,85326,87192,1867
83489,58751,60293,1543
83490,204055,204882,828
83491,391545,392624,1080
83492,447607,447684,78
83493,197750,197813,64
83494,217806,219143,1338
83495,281646,282351,706
83496,574594,575080,487
83497,578626,580401,1776
83498,234785,235296,512
83499,239622,241431,1810
83500,899735,900639,905
83501,718894,720694,1801
83502,492280,493371,1092
83503,280980,281849,870
83504,601747,602750,1004
83505,568340,568994,655
83506,279347,281340,1994
83507,962100,962260,161
83508,251088,251443,356
83509,971912,973451,1540
83510,72375,73730,1356
83511,281172,281307,136
83512,354513,356195,1683
83513,182989,183309,321
83514,156844,158711,1868
83515,884221,885870,1650
83516,102243,103502,1260
83517,267478,269210,1733
83518,326240,327273,1034
83519,689028,690592,1565
83520,712234,713274,1041
83521,337002,338520,1519
83522,784410,785335,926
83523,64193,64282,90
83524,220080,220455,376
83525,990011,991878,1868
83526,822246,822965,720
83527,65524,66556,1033
83528,972642,973553,912
83529,306097,306719,623
83530,231251,231612,362
83531,771829,772168,340
83532,268119,269639,1521
83533,234023,235362,1340
83534,700967,702260,1294
83535,915142,916478,1337
83536,539807,541504,1698
83537,813062,814065,1004
83538,739763,741574,1812
83539,524459,524865,407
83540,379616,381408,1793
83541,277545,279062,1518
83542,506697,508116,1420
83543,888142,889428,1287
83544,585216,587105,1890
83545,614316,615176,861
83546,744697,746717,2021
83547,617162,617407,246
83548,792631,793059,429
83549,734947,735143,197
83550,492503,493788,1286
83551,94980,96401,1422
83552,212059,212533,475
83553,950410,952169,1760
83554,649457,649881,425
83555,696499,696635,137
83556,845600,846669,1070
83557,151137,151638,502
83558,498719,499307,589
83559,329914,331219,1306
83560,184630,185897,1268
83561,472115,473511,1397
83562,718138,719721,1584
83563,593977,594044,68
83564,916530,917801,1272
83565,890591,890637,47
83566,489267,490298,1032
83567,254458,255827,1370
83568,140684,142389,1706
83569,176482,177056,575
83570,579469,581230,1762
83571,292665,293361,697
83572,726331,727380,1050
83573,133965,134958,994
83574,385401,386007,607
83575,466199,467519,1321
83576,504377,505501,1125
83577,739256,739711,456
83578,707355,709202,1848
83579,736230,737913,1684
83580,596217,597702,1486
83581,477749,477866,118
83582,996067,997994,1928
83583,765354,766005,652
83584,884857,885778,922
83585,721813,721901,89
83586,28721,30647,1927
83587,819890,820566,677
83588,820952,822910,1959
83589,409847,411846,2000
83590,634558,635711,1154
83591,448816,450352,1537
83592,116396,117517,1122
83593,16407,16719,313
83594,365285,366429,1145
83595,107966,109885,1920
83596,6834,7881,1048
83597,994539,995148,610
83598,598357,600313,1957
83599,289286,290987,1702
83600,500868,501709,842
83601,120543,122031,1489
83602,513461,515355,1895
83603,843077,844171,1095
83604,34366,36306,1941
83605,669256,670077,822
83606,518187,518761,575
83607,618587,618838,252
83608,256344,258098,1755
83609,74782,74916,135
83610,719213,720822,1610
83611,91227,92390,1164
83612,374762,375859,1098
83613,83408,83628,221
83614,682868,683312,445
83615,146953,147022,70
83616,404358,405948,1591
83617,589824,590284,461
83618,748775,749651,877
83619,967217,968165,949
83620,866250,867268,1019
83621,760704,762348,1645
83622,907733,909169,1437
83623,503894,505093,1200
83624,926345,927172,828
83625,177165,177325,161
83626,181852,182356,505
83627,298600,300398,1799
83628,801382,801461,80
83629,459112,459641,530
83630,246908,248054,1147
83631,260939,262091,1153
83632,667401,668290,890
83633,267214,268071,858
83634,818223,819703,1481
83635,64484,66421,1938
83636,790459,792245,1787
83637,42525,43133,609
83638,416951,418638,1688
83639,627784,627822,39
83640,28710,29190,481
83641,486604,488043,1440
83642,905868,907431,1564
83643,686603,686844,242
83644,750334,751546,1213
83645,924137,924429,293
83646,739551,741218,1668
83647,595467,596346,880
83648,842224,842624,401
83649,707680,709336,1657
83650,671276,672526,1251
83651,588887,590458,1572
83652,266245,267703,1459
83653,796760,797338,579
83654,898225,899821,1597
83655,915402,916766,1365
83656,227788,228286,499
83657,382524,384515,1992
83658,939137,940120,984
83659,519746,519908,163
83660,346182,346351,170
83661,456069,457400,1332
83662,576080,577457,1378
83663,157250,158948,1699
83664,43141,45005,1865
83665,810530,811087,558
83666,848304,849282,979
83667,58477,59184,708
83668,690999,692733,1735
83669,873072,873490,419
83670,973936,973967,32
83671,893192,895040,1849
83672,23269,23392,124
83673,173536,174293,758
83674,112338,113366,1029
83675,876550,878501,1952
83676,546487,547198,712
83677,149998,150512,515
83678,482472,484132,1661
83679,991600,992691,1092
83680,532002,532906,905
83681,684025,685493,1469
83682,460570,460604,35
83683,521133,522158,1026
83684,566727,567963,1237
83685,894453,895965,1513
83686,992458,993855,1398
83687,119461,120426,966
83688,303784,304801,1018
83689,468713,470024,1312
83690,489703,491460,1758
83691,691482,693375,1894
83692,55590,56371,782
83693,218242,218274,33
83694,459023,460128,1106
83695,292760,292970,211
83696,683976,685828,1853
83697,867502,867568,67
83698,532041,533446,1406
83699,541235,542712,1478
83700,588384,589828,1445
83701,866798,867401,604
83702,574397,576215,1819
83703,182065,183739,1675
83704,492820,493683,864
83705,670870,671313,444
83706,299914,300205,292
83707,325680,327700,2021
83708,885894,887399,1506
83709,896067,896131,65
83710,297279,298618,1340
83711,218497,220397,1901
83712,944886,946096,1211
83713,783897,784278,382
83714,926702,927383,682
83715,491377,491710,334
83716,746173,748085,1913
83717,559009,559072,64
83718,761134,761650,517
83719,716388,718278,1891
83720,639642,640126,485
83721,332676,333047,372
83722,790310,791238,929
83723,535523,536696,1174
83724,348484,349011,528
83725,56236,56883,648
83726,743677,744443,767
83727,452266,452984,719
83728,612065,614028,1964
83729,839051,839727,677
83730,193716,194503,788
83731,865818,866223,406
83732,676030,676474,445
83733,126133,126134,2
83734,220557,222212,1656
83735,688106,689063,958
83736,907353,908147,795
83737,439085,439107,23
83738,776464,778043,1580
83739,56899,58045,1147
83740,742067,743948,1882
83741,673313,674673,1361
83742,558828,559755,928
83743,275514,276783,1270
83744,335223,336638,1416
83745,74081,75799,1719
83746,559833,561254,1422
83747,54287,54522,236
83748,984644,985274,631
83749,253254,253544,291
83750,973355,974532,1178
83751,458299,458562,264
83752,115329,116860,1532
83753,990513,992373,1861
83754,607979,608292,314
83755,106692,108151,1460
83756,984382,986033,1652
83757,424269,424576,308
83758,978891,979288,398
83759,138850,138986,137
83760,928686,929569,884
83761,203472,205064,1593
83762,434900,435973,1074
83763,204041,205196,1156
83764,419379,421308,1930
83765,904625,905713,1089
83766,541757,542319,563
83767,759982,759983,2
83768,639301,640669,1369
83769,516083,516531,449
83770,130877,132243,1367
83771,266656,267558,903
83772,517459,519165,1707
83773,202837,204007,1171
83774,954740,956494,1755
83775,50706,51131,426
83776,510089,510998,910
83777,346749,348678,1930
83778,673769,674100,332
83779,683285,683616,332
83780,141422,143299,1878
83781,145730,147390,1661
83782,676864,677133,270
83783,204602,206501,1900
83784,892023,892839,817
83785,793746,795713,1968
83786,541915,542399,485
83787,17836,18910,1075
83788,99041,100548,1508
83789,812294,813461,1168
83790,492903,494345,1443
83791,806858,807409,552
83792,97605,97921,317
83793,243244,244871,1628
83794,923487,923689,203
83795,655280,655904,625
83796,565071,566691,1621
83797,367810,369041,1232
83798,96211,96247,37
83799,612992,614429,1438
83800,256166,257949,1784
83801,406795,407078,284
83802,831344,832481,1138
83803,794257,795911,1655
83804,67811,67845,35
83805,189487,190318,832
83806,172208,173358,1151
83807,624406,625774,1369
83808,458747,460627,1881
83809,437403,438947,1545
83810,791704,792326,623
83811,637094,638176,1083
83812,330451,332021,1571
83813,530117,531839,1723
83814,50773,52318,1546
83815,981326,981943,618
83816,339699,340048,350
83817,905358,906853,1496
83818,722264,724223,1960
83819,389204,390452,1249
83820,722102,723673,1572
83821,334075,335818,1744
83822,735769,737356,1588
83823,196642,197214,573
83824,181872,182508,637
83825,559779,560265,487
83826,366838,367178,341
83827,582026,583808,1783
83828,615503,615995,493
83829,710892,712886,1995
83830,646790,647321,532
83831,230928,232166,1239
83832,75375,76271,897
83833,101502,103151,1650
83834,452871,453847,977
83835,306749,307717,969
83836,377394,377516,123
83837,555743,557263,1521
83838,693251,693607,357
83839,182325,184346,2022
83840,879383,879870,488
83841,243907,245187,1281
83842,257727,257770,44
83843,277647,279154,1508
83844,944978,945008,31
83845,805288,805875,588
83846,764530,764745,216
83847,796568,797351,784
83848,791314,792670,1357
83849,739802,740783,982
83850,557726,558191,466
83851,646455,648160,1706
83852,280390,280392,3
83853,601010,601068,59
83854,474808,476737,1930
83855,263531,263652,122
83856,187871,189862,1992
83857,207087,207156,70
83858,123532,123766,235
83859,841897,842245,349
83860,993991,994574,584
83861,122875,124783,1909
83862,118064,118415,352
83863,339871,341624,1754
83864,761804,763539,1736
83865,435670,437000,1331
83866,969981,971225,1245
83867,847660,849452,1793
83868,800769,802814,2046
83869,706195,707485,1291
83870,917406,918347,942
83871,833080,833539,460
83872,798372,799399,1028
83873,452398,453251,854
83874,288823,289401,579
83875,736202,737459,1258
83876,63115,63417,303
83877,202064,203789,1726
83878,104869,106843,1975
83879,792797,794091,1295
83880,512865,513364,500
83881,542640,543645,1006
83882,727746,729579,1834
83883,627419,628385,967
83884,732886,734096,1211
83885,223955,225051,1097
83886,113669,114832,1164
83887,295072,295818,747
83888,189293,189479,187
83889,104574,105059,486
83890,157072,158354,1283
83891,874037,875779,1743
83892,118559,120121,1563
83893,283309,284400,1092
83894,456510,456939,430
83895,579372,580430,1059
83896,681483,681776,294
83897,674898,675336,439
83898,892623,892742,120
83899,778816,780331,1516
83900,170701,172195,1495
83901,298500,299266,767
83902,76169,77891,1723
83903,460558,461520,963
83904,868852,870463,1612
83905,586374,588230,1857
83906,460695,461263,569
83907,531278,532870,1593
83908,943220,944977,1758
83909,591486,592550,1065
83910,676733,678296,1564
83911,707999,708205,207
83912,367413,368800,1388
83913,52772,53066,295
83914,112374,114341,1968
83915,535544,536648,1105
83916,448291,449851,1561
83917,504420,504855,436
83918,80029,81016,988
83919,788326,788342,17
83920,334116,335543,1428
83921,884632,884730,99
83922,824159,824781,623
83923,321384,321952,569
83924,414633,415406,774
83925,779269,780728,1460
83926,291775,292872,1098
83927,520844,521451,608
83928,381203,381899,697
83929,742222,743410,1189
83930,667163,667658,496
83931,534487,535970,1484
83932,783369,784469,1101
83933,725488,725550,63
83934,549156,550238,1083
83935,299610,300206,597
83936,102812,104587,1776
83937,996999,998293,1295
83938,400731,401479,749
83939,74489,75395,907
83940,272552,273462,911
83941,745538,745627,90
83942,214621,216506,1886
83943,98189,99023,835
83944,999027,999999,973
83945,966748,968696,1949
83946,536889,538872,1984
83947,178175,179119,945
83948,583294,583360,67
83949,552107,553959,1853
83950,89742,90877,1136
83951,346967,348648,1682
83952,345520,347420,1901
83953,13599,14217,619
83954,786902,788615,1714
83955,286496,288218,1723
83956,955762,956269,508
83957,931150,932668,1519
83958,213566,215608,2043
83959,8345,8512,168
83960,956994,958308,1315
83961,967433,967466,34
83962,421939,422941,1003
83963,368009,368080,72
83964,938319,940050,1732
83965,128476,128608,133
83966,243787,244214,428
83967,340002,340509,508
83968,754524,755650,1127
83969,733678,735540,1863
83970,111755,112911,1157
83971,732427,733040,614
83972,922143,924004,1862
83973,754644,756002,1359
83974,843289,843582,294
83975,319128,320474,1347
83976,585926,587126,1201
83977,942146,944046,1901
83978,664674,666081,1408
83979,479514,480806,1293
83980,992544,994292,1749
83981,130939,131459,521
83982,730112,730986,875
83983,520096,521788,1693
83984,30819,32100,1282
83985,644178,645335,1158
83986,809132,809182,51
83987,564076,564845,770
83988,619150,619996,847
83989,971429,971541,113
83990,603927,604399,473
83991,296663,298129,1467
83992,938507,939471,965
83993,755486,757443,1958
83994,974854,975041,188
83995,445487,446852,1366
83996,856438,857323,886
83997,927782,928335,554
83998,355793,356272,480
83999,559854,560854,1001
84000,387928,389966,2039
84001,644808,644988,181
84002,607818,609489,1672
84003,350102,351947,1846
84004,284860,285210,351
84005,884910,886582,1673
84006,974653,976201,1549
84007,220863,222203,1341
84008,20368,20905,538
84009,139922,140816,895
84010,537172,538700,1529
84011,315636,315730,95
84012,309245,310189,945
84013,962597,964351,1755
84014,253392,254745,1354
84015,679339,680521,1183
84016,665662,666236,575
84017,495258,496120,863
84018,699786,701303,1518
84019,748916,749754,839
84020,474775,475941,1167
84021,804262,805337,1076
84022,929207,929970,764
84023,791678,792555,878
84024,653780,653942,163
84025,494410,494674,265
84026,684111,685543,1433
84027,546727,547936,1210
84028,588947,590348,1402
84029,31369,31938,570
84030,104720,106418,1699
84031,784308,785164,857
84032,700098,701897,1800
84033,643203,644544,1342
84034,808840,808892,53
84035,330647,331945,1299
84036,689770,690139,370
84037,415749,415765,17
84038,213833,215661,1829
84039,195260,196250,991
84040,110205,112133,1929
84041,790464,792286,1823
84042,225545,226803,1259
84043,901827,903135,1309
84044,574414,574580,167
84045,652825,654509,1685
84046,913234,915276,2043
84047,905074,905481,408
84048,623968,625767,1800
84049,146968,147133,166
84050,551611,552682,1072
84051,452328,453455,1128
84052,578016,578519,504
84053,515868,517873,2006
84054,209508,211121,1614
84055,223712,225568,1857
84056,334633,336170,1538
84057,917587,918904,1318
84058,129973,131762,1790
84059,939423,940357,935
84060,263164,263510,347
84061,971015,972583,1569
84062,340858,342781,1924
84063,493925,494228,304
84064,577068,577774,707
84065,2036,3732,1697
84066,394350,394601,252
84067,368142,369817,1676
84068,760939,761142,204
84069,770373,771290,918
84070,424452,425169,718
84071,125552,125845,294
84072,668918,670219,1302
84073,561190,562899,1710
84074,997431,997985,555
84075,34414,35695,1282
84076,560494,561132,639
84077,49510,51395,1886
84078,543691,545623,1933
84079,234235,235054,820
84080,407792,408757,966
84081,537818,537896,79
84082,189798,191023,1226
84083,711707,712114,408
84084,678259,679070,812
84085,650550,650676,127
84086,352372,353151,780
84087,815046,816905,1860
84088,215655,215687,33
84089,307183,308305,1123
84090,240860,241487,628
84091,726613,728115,1503
84092,226381,228073,1693
84093,777427,779306,1880
84094,424925,425157,233
84095,529479,530039,561
84096,902310,904110,1801
84097,658716,659067,352
84098,944413,945455,1043
84099,233848,235444,1597
84100,690390,691881,1492
84101,527584,528553,970
84102,3395,4159,765
84103,781696,782110,415
84104,254602,256529,1928
84105,994275,995646,1372
84106,168652,168803,152
84107,941955,942428,474
84108,595598,596127,530
84109,749293,750485,1193
84110,766477,767179,703
84111,425999,427417,1419
84112,706599,707416,818
84113,130098,130774,677
84114,65292,65936,645
84115,601346,602167,822
84116,534170,535856,1687
84117,849413,850689,1277
84118,52980,54788,1809
84119,572827,574834,2008
84120,722574,723301,728
84121,612124,612568,445
84122,731539,732172,634
84123,241413,242812,1400
84124,751838,751921,84
84125,899329,899640,312
84126,685859,687605,1747
84127,661471,662085,615
84128,368233,370079,1847
84129,795841,797433,1593
84130,309857,310451,595
84131,319390,320122,733
84132,945015,946527,1513
84133,69758,71234,1477
84134,886164,886618,455
84135,750239,751274,1036
84136,144945,146830,1886
84137,139502,139524,23
84138,21896,23584,1689
84139,234783,236804,2022
84140,656107,656447,341
84141,885247,885270,24
84142,272439,272774,336
84143,121114,122531,1418
84144,329262,330769,1508
84145,323326,324985,1660
84146,581286,581742,457
84147,670644,672298,1655
84148,809664,810440,777
84149,852838,853441,604
84150,337530,337601,72
84151,441301,441554,254
84152,72178,72527,350
84153,853016,854112,1097
84154,430124,431288,1165
84155,88404,88436,33
84156,796293,797619,1327
84157,108892,109171,280
84158,966875,968796,1922
84159,166260,166672,413
84160,823204,824432,1229
84161,793352,794815,1464
84162,24975,26069,1095
84163,742738,742769,32
84164,114871,115908,1038
84165,870508,870903,396
84166,134508,136476,1969
84167,817513,819467,1955
84168,533201,534783,1583
84169,442779,443513,735
84170,935042,935447,406
84171,58815,59839,1025
84172,158096,159502,1407
84173,730684,732679,1996
84174,166819,167499,681
84175,469548,470042,495
84176,668645,669505,861
