idx,l,r,length
96628,724762,732765,8004
96629,661085,675666,14582
96630,745111,768755,23645
96631,277577,281434,3858
96632,54901,72314,17414
96633,863001,886388,23388
96634,633197,643286,10090
96635,987010,999999,12990
96636,280393,284384,3992
96637,80874,97381,16508
96638,505827,509069,3243
96639,701441,728975,27535
96640,45922,66065,20144
96641,662186,682448,20263
96642,99097,100312,1216
96643,897205,903864,6660
96644,594848,621330,26483
96645,820650,850119,29470
96646,303544,334910,31367
96647,674093,695929,21837
96648,247233,255006,7774
96649,40288,66629,26342
96650,412543,430905,18363
96651,2373,27382,25010
96652,661224,661573,350
96653,59305,85555,26251
96654,506546,535693,29148
96655,40437,71948,31512
96656,158641,182565,23925
96657,504330,513658,9329
96658,112142,130362,18221
96659,451560,451935,376
96660,240530,261796,21267
96661,956455,969435,12981
96662,754357,756270,1914
96663,518896,526181,7286
96664,883327,885156,1830
96665,923647,952983,29337
96666,734368,749107,14740
96667,395620,396597,978
96668,110254,130527,20274
96669,125667,135768,10102
96670,454760,467244,12485
96671,337213,357151,19939
96672,542215,566303,24089
96673,790020,808445,18426
96674,639803,649753,9951
96675,351908,361995,10088
96676,243653,264516,20864
96677,922568,939611,17044
96678,63630,72591,8962
96679,285236,305790,20555
96680,696587,711980,15394
96681,349343,373865,24523
96682,733004,759014,26011
96683,424801,429374,4574
96684,38604,67912,29309
96685,293094,297530,4437
96686,102316,105211,2896
96687,719716,732705,12990
96688,30874,49760,18887
96689,366168,392557,26390
96690,299672,316262,16591
96691,645555,669498,23944
96692,117186,129072,11887
96693,598213,602586,4374
96694,66055,84997,18943
96695,45967,51626,5660
96696,857123,885236,28114
96697,652437,681479,29043
96698,863570,894572,31003
96699,25443,47927,22485
96700,744919,772581,27663
96701,941303,964948,23646
96702,120462,151796,31335
96703,927709,936026,8318
96704,549199,569692,20494
96705,54726,61455,6730
96706,719040,726156,7117
96707,879406,888556,9151
96708,884122,915828,31707
96709,317845,328448,10604
96710,678230,688590,10361
96711,379874,397693,17820
96712,646402,678738,32337
96713,253487,264896,11410
96714,378659,395816,17158
96715,715267,722081,6815
96716,47656,56918,9263
96717,281436,286118,4683
96718,404700,433182,28483
96719,808199,837013,28815
96720,690518,720730,30213
96721,917960,933332,15373
96722,648019,659470,11452
96723,636557,645618,9062
96724,748119,768131,20013
96725,306903,315452,8550
96726,463834,489170,25337
96727,335974,353182,17209
96728,111677,141745,30069
96729,808011,833084,25074
96730,74823,103173,28351
96731,157352,186987,29636
96732,299904,331406,31503
96733,587465,617718,30254
96734,8289,39154,30866
96735,658563,677166,18604
96736,213080,224312,11233
96737,81425,102309,20885
96738,886859,901199,14341
96739,114229,120793,6565
96740,478665,493906,15242
96741,150107,172255,22149
96742,48597,64610,16014
96743,518179,548115,29937
96744,53317,77010,23694
96745,869013,874854,5842
96746,834601,842767,8167
96747,255044,276832,21789
96748,854639,856907,2269
96749,228502,251969,23468
96750,884877,888718,3842
96751,30410,57161,26752
96752,332501,336930,4430
96753,765839,777365,11527
96754,578659,610587,31929
96755,519459,528553,9095
96756,122134,127716,5583
96757,287308,306363,19056
96758,314049,326159,12111
96759,648151,665222,17072
96760,638440,658331,19892
96761,170841,187926,17086
96762,346131,347000,870
96763,968852,979897,11046
96764,521326,526119,4794
96765,344650,371846,27197
96766,72570,101809,29240
96767,338442,346021,7580
96768,375383,404618,29236
96769,313339,318749,5411
96770,104590,134427,29838
96771,806329,819412,13084
96772,678712,695267,16556
96773,794701,813918,19218
96774,843518,858424,14907
96775,408017,439291,31275
96776,445178,447384,2207
96777,13434,22190,8757
96778,140476,148979,8504
96779,488284,499483,11200
96780,627002,658555,31554
96781,48458,60778,12321
96782,163357,191905,28549
96783,816988,828287,11300
96784,552210,557612,5403
96785,250517,269393,18877
96786,753902,755021,1120
96787,233244,253841,20598
96788,53733,61758,8026
96789,736532,754283,17752
96790,825417,843210,17794
96791,836504,841900,5397
96792,19002,23481,4480
96793,120092,122280,2189
96794,958666,978677,20012
96795,498377,511019,12643
96796,18318,37833,19516
96797,385884,388765,2882
96798,32514,41199,8686
96799,486664,505683,19020
96800,512043,541390,29348
96801,398442,419587,21146
96802,799913,832401,32489
96803,95639,117276,21638
96804,547395,573531,26137
96805,736374,756956,20583
96806,780229,780810,582
96807,105699,124523,18825
96808,986116,999999,13884
96809,854598,866911,12314
96810,266597,294190,27594
96811,441910,462480,20571
96812,530488,532971,2484
96813,344849,367148,22300
96814,153873,166093,12221
96815,665199,672620,7422
96816,854738,875323,20586
96817,743377,752477,9101
96818,139811,164281,24471
96819,211977,212312,336
96820,269071,294058,24988
96821,393787,408424,14638
96822,901613,910704,9092
96823,693122,694449,1328
96824,610978,618276,7299
96825,909638,934723,25086
96826,465717,468407,2691
96827,271871,298294,26424
96828,676414,708880,32467
96829,233141,258968,25828
96830,170895,181288,10394
96831,578035,595247,17213
96832,492216,520260,28045
96833,413499,415851,2353
96834,94702,110840,16139
96835,843266,855663,12398
96836,359169,369912,10744
96837,465742,491234,25493
96838,373454,379558,6105
96839,834664,835060,397
96840,756917,775160,18244
96841,951075,977163,26089
96842,556300,582851,26552
96843,293504,313389,19886
96844,440346,447324,6979
96845,178290,185631,7342
96846,998434,999999,1566
96847,393989,414422,20434
96848,724216,734828,10613
96849,513803,545887,32085
96850,550026,555424,5399
96851,431254,449683,18430
96852,97369,98908,1540
96853,656543,664902,8360
96854,974055,976109,2055
96855,160011,180135,20125
96856,459962,472218,12257
96857,726061,729024,2964
96858,350334,359654,9321
96859,918418,929881,11464
96860,988981,999999,11019
96861,78550,80534,1985
96862,791875,795518,3644
96863,94367,115614,21248
96864,84731,84925,195
96865,489361,493001,3641
96866,222331,232476,10146
96867,813122,826628,13507
96868,192600,204872,12273
96869,541066,553529,12464
96870,954315,967951,13637
96871,958001,964166,6166
96872,59724,62163,2440
96873,552034,581571,29538
96874,328370,346324,17955
96875,113594,117616,4023
96876,277495,303985,26491
96877,649417,666898,17482
96878,811527,817357,5831
96879,902057,911667,9611
96880,532601,534892,2292
96881,576048,585390,9343
96882,27431,56362,28932
96883,915041,931188,16148
96884,192623,215388,22766
96885,38426,57586,19161
96886,709731,720208,10478
96887,536477,542437,5961
96888,199071,219708,20638
96889,610737,626379,15643
96890,895824,904376,8553
96891,292475,319459,26985
96892,909431,914075,4645
96893,385944,392381,6438
96894,411295,417057,5763
96895,317378,333897,16520
96896,548822,565561,16740
96897,873925,883647,9723
96898,554413,559789,5377
96899,2563,33278,30716
96900,204148,224311,20164
96901,271778,286464,14687
96902,247023,267993,20971
96903,671095,678924,7830
96904,575465,607110,31646
96905,776086,803617,27532
96906,947317,968258,20942
96907,603011,623275,20265
96908,66355,68307,1953
96909,186694,215936,29243
96910,69940,90314,20375
96911,803076,815357,12282
96912,553977,571784,17808
96913,688155,694750,6596
96914,816539,834001,17463
96915,526127,539472,13346
96916,424399,446969,22571
96917,870216,896488,26273
96918,170676,194522,23847
96919,930985,949531,18547
96920,67202,98676,31475
96921,628536,657499,28964
96922,647602,672563,24962
96923,965200,975823,10624
96924,51437,74153,22717
96925,61663,94314,32652
96926,354123,357506,3384
96927,968178,993290,25113
96928,377353,405321,27969
96929,162859,174878,12020
96930,731802,758383,26582
96931,521690,551181,29492
96932,772094,779470,7377
96933,686078,716117,30040
96934,311927,338276,26350
96935,579062,583265,4204
96936,603910,623977,20068
96937,31394,39389,7996
96938,806248,835412,29165
96939,650990,656246,5257
96940,406141,415700,9560
96941,657972,666052,8081
96942,967578,995514,27937
96943,897337,927789,30453
96944,884789,911292,26504
96945,542956,572468,29513
96946,552450,554996,2547
96947,264940,295581,30642
96948,134877,156294,21418
96949,441706,453360,11655
96950,584567,609434,24868
96951,271326,277128,5803
96952,67022,69079,2058
96953,507371,514570,7200
96954,366187,390976,24790
96955,508332,540307,31976
96956,998176,999999,1824
96957,744864,762325,17462
96958,479813,499268,19456
96959,139685,161722,22038
96960,956323,957595,1273
96961,477702,493580,15879
96962,301713,316628,14916
96963,762388,773305,10918
96964,668249,699621,31373
96965,432067,463628,31562
96966,116741,138000,21260
96967,982816,988446,5631
96968,759500,767049,7550
96969,759830,778471,18642
96970,952468,979178,26711
96971,166336,192968,26633
96972,376544,389675,13132
96973,402403,415150,12748
96974,546554,552709,6156
96975,202310,213986,11677
96976,169544,188809,19266
96977,654045,683249,29205
96978,24095,55992,31898
96979,441542,468575,27034
96980,202239,216324,14086
96981,256363,265094,8732
96982,923296,935461,12166
96983,630286,661860,31575
96984,676457,706430,29974
96985,290050,296767,6718
96986,504991,519588,14598
96987,461930,487230,25301
96988,248360,258729,10370
96989,578487,600006,21520
96990,952088,963329,11242
96991,194383,218254,23872
96992,969649,998875,29227
96993,466640,471057,4418
96994,5416,27309,21894
96995,672197,676667,4471
96996,72261,75766,3506
96997,421211,437286,16076
96998,197856,226025,28170
96999,467362,476690,9329
97000,54862,58787,3926
97001,521637,523912,2276
97002,572446,600112,27667
97003,715201,736944,21744
97004,232385,263155,30771
97005,87518,91367,3850
97006,616480,624168,7689
97007,326789,346905,20117
97008,652294,676477,24184
97009,873530,904343,30814
97010,2158,34013,31856
97011,794264,801629,7366
97012,619899,623830,3932
97013,676243,689975,13733
97014,88459,104377,15919
97015,599532,621173,21642
97016,665677,687981,22305
97017,415638,447598,31961
97018,386215,401179,14965
97019,932693,964705,32013
97020,169074,189110,20037
97021,306545,331304,24760
97022,45083,65735,20653
97023,959151,990170,31020
97024,121564,153426,31863
97025,86110,118788,32679
97026,333248,363841,30594
97027,497372,526640,29269
97028,797350,821110,23761
97029,316486,327566,11081
97030,175006,196214,21209
97031,841421,853934,12514
97032,294956,307122,12167
97033,439610,452457,12848
97034,596378,626638,30261
97035,754699,754699,1
97036,911588,938852,27265
97037,626605,655755,29151
97038,46806,52042,5237
97039,699785,722825,23041
97040,973390,999999,26610
97041,21949,39039,17091
97042,356164,369339,13176
97043,321078,351581,30504
97044,650608,664762,14155
97045,998792,999999,1208
97046,94548,124967,30420
97047,722180,737258,15079
97048,74247,106581,32335
97049,332456,345750,13295
97050,421398,447642,26245
97051,44461,46203,1743
97052,222999,236010,13012
97053,650828,659145,8318
97054,857933,872770,14838
97055,139280,147940,8661
97056,434087,464998,30912
97057,714733,738459,23727
97058,762534,793942,31409
97059,241692,257888,16197
97060,364319,384682,20364
97061,45220,47037,1818
97062,959225,972807,13583
97063,527143,559487,32345
97064,412174,412948,775
97065,534596,537373,2778
97066,310835,311909,1075
97067,307188,324486,17299
97068,179630,193923,14294
97069,750470,770240,19771
97070,819214,837451,18238
97071,395216,396453,1238
97072,397516,415158,17643
97073,403530,431794,28265
97074,374447,399207,24761
97075,847406,876988,29583
97076,563213,569224,6012
97077,105156,120279,15124
97078,314714,324160,9447
97079,872219,882096,9878
97080,597662,624063,26402
97081,562795,575237,12443
97082,993697,999999,6303
97083,86347,97017,10671
97084,911612,939071,27460
97085,394781,409866,15086
97086,151067,169563,18497
97087,311675,339213,27539
97088,78007,84971,6965
97089,837766,839260,1495
97090,28874,46515,17642
97091,192355,195261,2907
97092,90221,96981,6761
97093,717429,738923,21495
97094,646660,649803,3144
97095,184577,192054,7478
97096,692136,708710,16575
97097,528177,559902,31726
97098,575331,592955,17625
97099,477556,507743,30188
97100,409956,437599,27644
97101,350640,357932,7293
97102,785356,809523,24168
97103,495132,510428,15297
97104,108804,130321,21518
97105,70722,95969,25248
97106,367180,375079,7900
97107,563039,577892,14854
97108,460783,489236,28454
97109,111723,114983,3261
97110,173165,198487,25323
97111,151634,170080,18447
97112,770148,774822,4675
97113,401715,413935,12221
97114,83584,108566,24983
97115,454327,460547,6221
97116,94391,111995,17605
97117,523122,533779,10658
97118,804033,817266,13234
97119,894955,927354,32400
97120,89920,92602,2683
97121,486614,507013,20400
97122,845315,872147,26833
97123,24162,36520,12359
97124,471405,491277,19873
97125,422985,447495,24511
97126,901029,925732,24704
97127,682098,704220,22123
97128,14506,34145,19640
97129,435781,458884,23104
97130,850492,867207,16716
97131,814351,818435,4085
97132,273789,302033,28245
97133,187009,201566,14558
97134,118632,120512,1881
97135,913722,945182,31461
97136,862202,870088,7887
97137,526679,542600,15922
97138,299463,318087,18625
97139,37070,65223,28154
97140,222790,225293,2504
97141,384476,408105,23630
97142,769109,792652,23544
97143,71173,96095,24923
97144,82553,113539,30987
97145,268954,296862,27909
97146,710619,719373,8755
97147,780896,803138,22243
97148,574277,596582,22306
97149,392923,414476,21554
97150,664761,683754,18994
97151,543842,561177,17336
97152,805398,809384,3987
97153,61903,90475,28573
97154,566193,583643,17451
97155,823110,848996,25887
97156,833760,837666,3907
97157,378951,411558,32608
97158,718690,735934,17245
97159,183757,212910,29154
97160,994206,999999,5794
97161,199739,228166,28428
97162,453509,464617,11109
97163,571533,592872,21340
97164,374275,388171,13897
97165,201511,205994,4484
97166,872013,904084,32072
97167,346450,370185,23736
97168,285180,305967,20788
97169,721893,727710,5818
97170,306038,330422,24385
97171,608773,631774,23002
97172,898036,914030,15995
97173,546309,574983,28675
97174,165292,179584,14293
97175,230493,240017,9525
97176,965248,980218,14971
97177,985949,999999,14051
97178,851420,853669,2250
97179,881566,912429,30864
97180,115318,141799,26482
97181,733793,749230,15438
97182,967948,986454,18507
97183,275689,286903,11215
97184,804543,805038,496
97185,526631,557062,30432
97186,312486,326445,13960
97187,167467,191747,24281
97188,947308,979316,32009
97189,948231,959703,11473
97190,893347,922976,29630
97191,579984,588296,8313
97192,263021,284644,21624
97193,126312,138883,12572
97194,217004,218841,1838
97195,958780,981798,23019
97196,951307,952599,1293
97197,267407,280875,13469
97198,559464,570062,10599
97199,86766,91601,4836
97200,635421,655700,20280
97201,641759,673796,32038
97202,105215,126457,21243
97203,43646,71641,27996
97204,915278,945373,30096
97205,68099,83633,15535
97206,464898,496877,31980
97207,185322,188165,2844
97208,301884,315328,13445
97209,579985,600199,20215
97210,433107,452410,19304
97211,149930,153317,3388
97212,584257,593436,9180
97213,70593,95226,24634
97214,602553,604078,1526
97215,574662,591345,16684
97216,423056,426410,3355
97217,624107,635201,11095
97218,2027,27912,25886
97219,890469,913954,23486
97220,987246,999999,12754
97221,277269,287366,10098
97222,615005,618034,3030
97223,835011,844324,9314
97224,209211,232157,22947
97225,87977,114376,26400
97226,413338,417797,4460
97227,869055,887223,18169
97228,558285,590079,31795
97229,575316,607650,32335
97230,903685,912837,9153
97231,579659,599420,19762
97232,288097,313759,25663
97233,661383,677369,15987
97234,748019,765877,17859
97235,926278,931643,5366
97236,45055,51146,6092
97237,355574,361334,5761
97238,705784,727748,21965
97239,537364,553834,16471
97240,161090,179846,18757
97241,558602,585890,27289
97242,3891,4028,138
97243,457242,460659,3418
97244,566601,591973,25373
97245,153726,154978,1253
97246,274830,291324,16495
97247,345606,350620,5015
97248,865393,891632,26240
97249,239324,259009,19686
97250,460770,481809,21040
97251,480766,488654,7889
97252,705887,710768,4882
97253,919745,935182,15438
97254,386871,403222,16352
97255,514545,530900,16356
97256,95979,110160,14182
97257,622631,652761,30131
97258,304971,335697,30727
97259,129028,132372,3345
97260,218866,221498,2633
97261,252294,274565,22272
97262,330421,358228,27808
97263,78863,83016,4154
97264,517779,550225,32447
97265,785360,814262,28903
97266,355780,374541,18762
97267,739033,760128,21096
97268,396118,406377,10260
97269,505594,530676,25083
97270,554266,558131,3866
97271,281729,299288,17560
97272,641267,669356,28090
97273,324150,343803,19654
97274,947599,973510,25912
97275,664096,692207,28112
97276,758451,774199,15749
97277,4413,6898,2486
97278,453130,484456,31327
97279,448883,452849,3967
97280,956569,976657,20089
97281,405174,431049,25876
97282,859059,883168,24110
97283,522165,550263,28099
97284,256335,277435,21101
97285,729100,737563,8464
97286,319184,340969,21786
97287,303492,328145,24654
97288,601802,632058,30257
97289,385625,412327,26703
97290,642970,645820,2851
97291,30664,61123,30460
97292,61387,62490,1104
97293,536250,563268,27019
97294,975052,988927,13876
97295,262718,262966,249
97296,796533,816402,19870
97297,318429,328358,9930
97298,966438,991157,24720
97299,721020,721611,592
97300,391548,415421,23874
97301,864872,887041,22170
97302,903265,923328,20064
97303,297415,299981,2567
97304,640851,663741,22891
97305,241908,267543,25636
97306,595348,609620,14273
97307,19792,28377,8586
97308,792000,804543,12544
97309,495962,500991,5030
97310,921385,924139,2755
97311,328742,355974,27233
97312,223564,243378,19815
97313,865019,877525,12507
97314,73831,101962,28132
97315,111055,112513,1459
97316,638491,671043,32553
97317,566897,589753,22857
97318,57205,82166,24962
97319,386198,409036,22839
97320,50060,71936,21877
97321,518470,541100,22631
97322,811337,821695,10359
97323,987518,999999,12482
97324,821566,852625,31060
97325,275059,282035,6977
97326,345242,357021,11780
97327,200610,217333,16724
97328,158945,169838,10894
97329,796149,823240,27092
97330,41448,56331,14884
97331,703266,720244,16979
97332,663878,674340,10463
97333,158116,175067,16952
97334,296646,326990,30345
97335,475594,503607,28014
97336,8085,12820,4736
97337,913885,926319,12435
97338,266509,293047,26539
97339,621907,649730,27824
97340,801184,809115,7932
97341,204118,231308,27191
97342,31637,45609,13973
97343,905268,913361,8094
97344,28630,46234,17605
97345,647219,674922,27704
97346,220790,224536,3747
97347,359562,384919,25358
97348,40266,70996,30731
97349,789678,816802,27125
97350,84216,89120,4905
97351,726840,735704,8865
97352,75688,82201,6514
97353,784642,802459,17818
97354,35934,60386,24453
97355,884026,900169,16144
97356,405392,432200,26809
97357,804551,805011,461
97358,564964,595152,30189
97359,609761,634088,24328
97360,279793,291600,11808
97361,122631,152078,29448
97362,771833,787935,16103
97363,157049,172360,15312
97364,732530,753492,20963
97365,687791,691525,3735
97366,673510,697710,24201
97367,95576,113651,18076
97368,583531,600565,17035
97369,938234,968791,30558
97370,425613,452739,27127
97371,580548,603200,22653
97372,320582,344410,23829
97373,872973,897758,24786
97374,161028,180100,19073
97375,650858,657727,6870
97376,349480,369761,20282
97377,75938,100498,24561
97378,259997,275816,15820
97379,545879,550136,4258
97380,711271,736382,25112
97381,528576,556844,28269
97382,860178,869100,8923
97383,728326,745932,17607
97384,70061,83470,13410
97385,611347,612325,979
97386,626324,628540,2217
97387,782912,794355,11444
97388,407067,435191,28125
97389,715220,739097,23878
97390,459871,470144,10274
97391,864574,884389,19816
97392,661551,674066,12516
97393,283000,284649,1650
97394,56684,88857,32174
97395,170944,179204,8261
97396,91727,108665,16939
97397,155235,158525,3291
97398,66631,68462,1832
97399,90010,101988,11979
97400,595297,598781,3485
97401,899080,907729,8650
97402,111632,130802,19171
97403,659585,688560,28976
97404,649984,672382,22399
97405,48624,65746,17123
97406,971819,999999,28181
97407,994992,999999,5008
97408,720678,752601,31924
97409,82648,99890,17243
97410,977292,990881,13590
97411,65049,74599,9551
97412,959202,964392,5191
97413,902834,908828,5995
97414,531643,549822,18180
97415,365562,367122,1561
97416,806604,832473,25870
97417,694035,703060,9026
97418,776722,800742,24021
97419,729266,741786,12521
97420,376741,379395,2655
97421,846123,867498,21376
97422,406815,419335,12521
97423,609920,636834,26915
97424,779502,794584,15083
97425,484490,513506,29017
97426,980329,996543,16215
97427,279492,303360,23869
97428,513443,528639,15197
97429,270444,273575,3132
97430,992501,999999,7499
97431,904571,909579,5009
97432,64147,94010,29864
97433,52207,57605,5399
97434,690814,723357,32544
97435,948516,966661,18146
97436,576696,592817,16122
97437,222095,226731,4637
97438,752435,765709,13275
97439,998921,999999,1079
97440,159189,164049,4861
97441,474328,504822,30495
97442,857138,881909,24772
97443,478557,505320,26764
97444,373282,385625,12344
97445,969537,971253,1717
97446,538286,544903,6618
97447,182846,190778,7933
97448,924817,933712,8896
97449,564237,591525,27289
97450,861825,873669,11845
97451,759033,784541,25509
97452,283031,291918,8888
97453,81322,86564,5243
97454,22116,23753,1638
97455,58267,64908,6642
97456,997409,999999,2591
97457,535257,558296,23040
97458,98495,99177,683
97459,864030,884718,20689
97460,251103,266059,14957
97461,638437,664828,26392
97462,605171,631821,26651
97463,854820,866304,11485
97464,505797,517434,11638
97465,54262,74397,20136
97466,887026,909823,22798
97467,596475,597674,1200
97468,721533,724653,3121
97469,719978,747418,27441
97470,47624,77213,29590
97471,935392,962944,27553
97472,471732,491847,20116
97473,610684,631505,20822
97474,155739,160866,5128
97475,981090,985693,4604
97476,954283,985544,31262
97477,837981,869295,31315
97478,732082,741223,9142
97479,887175,901598,14424
97480,787347,815887,28541
97481,555687,566852,11166
97482,310732,326165,15434
97483,489119,490524,1406
97484,135347,136528,1182
97485,809625,825493,15869
97486,169711,200947,31237
97487,141159,152100,10942
97488,924025,934155,10131
97489,526989,538522,11534
97490,432165,440578,8414
97491,921590,935995,14406
97492,634387,641260,6874
97493,478386,481212,2827
97494,408625,427211,18587
97495,720384,741636,21253
97496,296286,314542,18257
97497,142708,143297,590
97498,503651,511655,8005
97499,249498,252431,2934
97500,256925,289594,32670
97501,976575,982408,5834
97502,55456,74095,18640
97503,40254,54935,14682
97504,374695,387322,12628
97505,114566,128129,13564
97506,587126,613108,25983
97507,379296,411275,31980
97508,342148,354054,11907
97509,899048,916600,17553
97510,757814,780052,22239
97511,109547,120541,10995
97512,807355,840109,32755
97513,294089,317780,23692
97514,884407,896536,12130
97515,490617,512120,21504
97516,357385,371757,14373
97517,530256,561386,31131
97518,848529,871665,23137
97519,200359,219088,18730
97520,207960,240534,32575
97521,640723,656478,15756
97522,554043,555685,1643
97523,936015,944138,8124
97524,44712,63695,18984
97525,49336,54291,4956
97526,862520,867671,5152
97527,70233,93849,23617
97528,41553,57220,15668
97529,43148,55163,12016
97530,502468,505898,3431
97531,349535,355997,6463
97532,631170,645189,14020
97533,826872,850100,23229
97534,721033,732080,11048
97535,352453,374105,21653
97536,847587,866894,19308
97537,379908,400174,20267
97538,285580,290341,4762
97539,37636,39750,2115
97540,276804,302907,26104
97541,979070,998580,19511
97542,18636,29974,11339
97543,860581,890288,29708
97544,958100,972455,14356
97545,126383,145867,19485
97546,604878,617084,12207
97547,116275,141500,25226
97548,693929,726381,32453
97549,886569,905378,18810
97550,128095,134090,5996
97551,413317,440250,26934
97552,231653,246393,14741
97553,304418,323628,19211
97554,719307,720384,1078
97555,882998,888150,5153
97556,536453,540578,4126
97557,6827,36884,30058
97558,193631,213724,20094
97559,819992,848557,28566
97560,647898,671479,23582
97561,63269,82164,18896
97562,793780,818060,24281
97563,585516,612603,27088
97564,711125,727125,16001
97565,815793,847819,32027
97566,921364,936272,14909
97567,716808,737024,20217
97568,914925,945729,30805
97569,520141,538049,17909
97570,162335,178007,15673
97571,831715,838348,6634
97572,504510,536693,32184
97573,248025,256528,8504
97574,272195,285740,13546
97575,241210,252268,11059
97576,341130,373590,32461
97577,253396,277949,24554
97578,233903,259184,25282
97579,903163,921183,18021
97580,24465,55859,31395
97581,12002,22265,10264
97582,436827,461577,24751
97583,65702,90480,24779
97584,781010,785276,4267
97585,876659,909036,32378
97586,720051,732958,12908
97587,840939,842425,1487
97588,617302,644687,27386
97589,23258,30369,7112
97590,402873,432881,30009
97591,557348,569977,12630
97592,442485,475124,32640
97593,503946,516779,12834
97594,952511,978478,25968
97595,589432,592774,3343
97596,340529,371685,31157
97597,773411,799601,26191
97598,987320,999999,12680
97599,891490,908230,16741
97600,816093,846338,30246
97601,23195,44308,21114
97602,383830,397339,13510
97603,469623,480240,10618
97604,775314,791114,15801
97605,70628,95317,24690
97606,915755,921804,6050
97607,218965,232653,13689
97608,142254,161791,19538
97609,874648,905661,31014
97610,300930,319016,18087
97611,948900,959834,10935
97612,489196,513839,24644
97613,756621,771617,14997
97614,14585,25319,10735
97615,442903,446341,3439
97616,434274,437710,3437
97617,815630,817284,1655
97618,511306,518544,7239
97619,571490,578799,7310
97620,883548,897534,13987
97621,806233,820478,14246
97622,804834,812305,7472
97623,732918,734287,1370
97624,174100,205161,31062
97625,800745,803111,2367
97626,49725,77155,27431
97627,154832,165290,10459
97628,970233,978675,8443
97629,107856,124174,16319
97630,732139,737557,5419
97631,265082,281121,16040
97632,351588,356443,4856
97633,303356,333491,30136
97634,619789,643943,24155
97635,748862,752384,3523
97636,704369,730625,26257
97637,522396,539066,16671
97638,632593,662763,30171
97639,615678,628833,13156
97640,144627,167293,22667
97641,614758,622738,7981
97642,116512,121672,5161
97643,822304,830031,7728
97644,44758,52238,7481
97645,864865,878213,13349
97646,983304,987697,4394
97647,650378,676562,26185
97648,465204,490538,25335
97649,733609,762755,29147
97650,169318,201050,31733
97651,870494,870859,366
97652,472338,472871,534
97653,878249,907620,29372
97654,24763,26237,1475
97655,621394,630680,9287
97656,378553,397885,19333
97657,473581,505983,32403
97658,992830,999999,7170
97659,754598,782686,28089
97660,881571,893630,12060
97661,520598,521206,609
97662,952088,958648,6561
97663,455738,467507,11770
97664,433728,440652,6925
97665,905959,924643,18685
97666,935095,946811,11717
97667,745558,748132,2575
97668,418913,428037,9125
97669,521793,522230,438
97670,254193,274643,20451
97671,423196,451344,28149
97672,417315,439673,22359
97673,813541,822139,8599
97674,715520,720689,5170
97675,704248,724727,20480
97676,242499,259337,16839
97677,226081,244303,18223
97678,137352,151716,14365
97679,744496,745650,1155
97680,123443,125702,2260
97681,572952,591565,18614
97682,469196,488305,19110
97683,499108,516586,17479
97684,72607,76680,4074
97685,595008,595096,89
97686,32519,44247,11729
97687,120839,153484,32646
97688,601195,623501,22307
97689,111686,128066,16381
97690,334049,366261,32213
97691,756152,778466,22315
97692,647424,655491,8068
97693,287655,313062,25408
97694,586572,587329,758
97695,779364,791153,11790
97696,106789,133654,26866
97697,135595,140820,5226
97698,615653,633424,17772
97699,307112,323908,16797
97700,454643,457520,2878
97701,468273,493203,24931
97702,162425,190361,27937
97703,263015,274610,11596
97704,727458,754511,27054
97705,532169,536847,4679
97706,131716,159072,27357
97707,212165,223569,11405
97708,846690,850216,3527
97709,574220,591355,17136
97710,217784,239641,21858
97711,107401,133175,25775
97712,260548,264769,4222
97713,496260,521611,25352
97714,367249,371145,3897
97715,814588,815802,1215
97716,857554,868914,11361
97717,389849,405207,15359
97718,560800,576929,16130
97719,24856,54812,29957
97720,540848,559163,18316
97721,617373,648974,31602
97722,586600,608765,22166
97723,106152,132527,26376
97724,34881,58914,24034
97725,782972,786020,3049
97726,895867,914709,18843
97727,621406,637423,16018
97728,67080,83950,16871
97729,827069,848932,21864
97730,447935,478024,30090
97731,652109,663588,11480
97732,536227,565797,29571
97733,370887,384807,13921
97734,334312,361266,26955
97735,702733,724461,21729
97736,199856,217422,17567
97737,749090,757608,8519
97738,435126,444838,9713
97739,527227,532431,5205
97740,263306,286284,22979
97741,315595,326064,10470
97742,789097,803502,14406
97743,389596,417640,28045
97744,594375,600518,6144
97745,806042,836542,30501
97746,958456,972327,13872
97747,314469,324464,9996
97748,256091,271606,15516
97749,235240,246609,11370
97750,500676,510764,10089
97751,571719,583223,11505
97752,264826,266392,1567
97753,804000,809896,5897
97754,574072,592580,18509
97755,470428,480134,9707
97756,855729,881998,26270
97757,821775,822291,517
97758,618645,626621,7977
97759,898261,922731,24471
97760,437035,453872,16838
97761,45317,52137,6821
97762,970353,994190,23838
97763,929712,932249,2538
97764,776624,778939,2316
97765,695170,703708,8539
97766,221446,244224,22779
97767,746403,756994,10592
97768,283216,286540,3325
97769,411721,435736,24016
97770,107410,127169,19760
97771,274660,291699,17040
97772,84973,107416,22444
97773,43070,70707,27638
97774,617258,635013,17756
97775,968170,983245,15076
97776,239747,259480,19734
97777,941727,969833,28107
97778,851930,882344,30415
97779,836386,849764,13379
97780,76603,79861,3259
97781,831721,845556,13836
97782,928294,932252,3959
97783,197058,216934,19877
97784,729292,750211,20920
97785,61611,73462,11852
97786,188774,193200,4427
97787,838093,844460,6368
97788,241546,271429,29884
97789,220907,241757,20851
97790,537522,550154,12633
97791,736011,755591,19581
97792,729039,757754,28716
97793,501013,516137,15125
97794,900388,900722,335
97795,940653,973194,32542
